User ID,Latitude,Longitude,Smoking Habit,Drinking Habit,Dress Preference,Preferred Ambience,Transport Mode,Marital Status,People Under Charge,Birth Year,Interest,Personality,Religion,Activity Level,Favorite Color,Weight (kg),Budget,Height (cm),Preferred Payment Method,User Preference
U1075,22.167575,-100.960364,False,Casual drinker,Informal,Family,Car owner,Single,Independent,1991,Technology,Thrifty protector,Catholic,Student,White,68,Medium,1.6,Cash,Mexican
U1076,22.156469,-100.98554,False,Social drinker,Elegant,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,65,Medium,1.71,Bank debit cards,Mexican
U1076,22.156469,-100.98554,False,Social drinker,Elegant,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,65,Medium,1.71,Cash,Mexican
U1076,22.156469,-100.98554,False,Social drinker,Elegant,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,65,Medium,1.71,Visa,Mexican
U1077,22.156469,-100.98554,False,Social drinker,Elegant,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,65,Medium,1.71,Bank debit cards,Mexican
U1077,22.156469,-100.98554,False,Social drinker,Elegant,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,65,Medium,1.71,Cash,Mexican
U1077,22.156469,-100.98554,False,Social drinker,Elegant,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,65,Medium,1.71,Visa,Mexican
U1078,22.172109,-100.963199,True,Social drinker,Informal,Solitary,Car owner,Single,Independent,1983,Variety,Hard worker,Catholic,Professional,Blue,69,Medium,1.69,Cash,Mexican
U1078,22.172109,-100.963199,True,Social drinker,Informal,Solitary,Car owner,Single,Independent,1983,Variety,Hard worker,Catholic,Professional,Blue,69,Medium,1.69,Bank debit cards,Mexican
U1078,22.172109,-100.963199,True,Social drinker,Informal,Solitary,Car owner,Single,Independent,1983,Variety,Hard worker,Catholic,Professional,Blue,69,Medium,1.69,Visa,Mexican
U1079,18.917,-99.25,False,Abstemious,Formal,Family,Public,Single,Independent,1992,Technology,Thrifty protector,Catholic,Professional,Black,53,Medium,1.55,Cash,Mexican
U1080,23.743793,-99.163397,True,Social drinker,Formal,Friends,Car owner,Single,Independent,1987,Variety,Hard worker,Catholic,Student,White,80,Low,1.82,Cash,Mexican
U1081,22.207749,-100.942383,False,Casual drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Green,52,Low,1.54,Cash,Mexican
U1082,23.753061,-99.166095,True,Abstemious,Informal,Friends,Public,Single,Independent,1989,Variety,Hard worker,Catholic,Student,Black,63,Medium,1.69,Cash,Mexican
U1083,22.13392,-101.028373,False,Abstemious,Informal,Friends,Public,Single,Independent,1981,None,Hard worker,Atheist,Student,Yellow,40,Medium,1.6,Cash,Mexican
U1084,22.172524,-101.005758,True,Casual drinker,Formal,Family,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Red,65,Medium,1.6,Cash,Mexican
U1085,22.196787,-100.936335,False,Abstemious,No preference,Solitary,Car owner,Single,Independent,1988,Technology,Thrifty protector,Catholic,Student,Black,84,Medium,1.7,Cash,Mexican
U1086,22.157281,-100.98444,False,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Variety,Hunter ostentatious,Catholic,Student,Red,49,Medium,1.59,Cash,Italian
U1086,22.157281,-100.98444,False,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Variety,Hunter ostentatious,Catholic,Student,Red,49,Medium,1.59,Bank debit cards,Italian
U1086,22.157281,-100.98444,False,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Variety,Hunter ostentatious,Catholic,Student,Red,49,Medium,1.59,Visa,Italian
U1087,23.753336,-99.167984,False,Abstemious,No preference,Solitary,Public,Single,Independent,1989,Variety,Thrifty protector,Catholic,Student,Black,53,Medium,1.55,Cash,Chinese
U1089,22.162562,-100.99313,True,Casual drinker,Informal,Family,Public,Single,Independent,1990,Variety,Conformist,Catholic,Student,White,54,Low,1.6,Cash,Mexican
U1090,22.158473,-100.984268,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1988,Variety,Thrifty protector,Catholic,Student,Blue,50,Medium,1.54,Cash,Tex-Mex
U1091,22.154677,-100.949013,False,Casual drinker,No preference,Family,Car owner,Single,Independent,1989,Eco friendly,Thrifty protector,Atheist,Student,Red,40,Low,1.7,Cash,American
U1091,22.154677,-100.949013,False,Casual drinker,No preference,Family,Car owner,Single,Independent,1989,Eco friendly,Thrifty protector,Atheist,Student,Red,40,Low,1.7,Cash,Mexican
U1092,22.125365,-100.947888,False,Abstemious,Formal,Solitary,Public,Single,Dependent,1990,Variety,Thrifty protector,Catholic,Student,Red,70,Medium,1.69,Cash,Game
U1093,18.871654,-99.183251,True,Casual drinker,No preference,Family,Car owner,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,80,Medium,1.67,Visa,Japanese
U1093,18.871654,-99.183251,True,Casual drinker,No preference,Family,Car owner,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,80,Medium,1.67,American express,Japanese
U1094,23.73944,-99.160548,False,Abstemious,Informal,Friends,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Green,59,Medium,1.71,Cash,Mexican
U1095,22.179865,-101.018547,False,Abstemious,Formal,Family,Public,Married,Independent,1986,Variety,Thrifty protector,Catholic,Student,Blue,65,Medium,1.65,Cash,Italian
U1096,22.1455,-100.939593,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Eco friendly,Hard worker,Catholic,Student,Black,40,Medium,1.2,Cash,Mexican
U1097,22.145471,-100.939588,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Black,58,Medium,1.64,Cash,Mexican
U1098,22.182571,-100.963232,False,Social drinker,Formal,Family,Public,Single,Independent,1991,None,Thrifty protector,Catholic,Student,Green,68,Medium,1.76,Cash,Mexican
U1099,22.184862,-100.970535,True,Social drinker,Informal,Family,Public,Single,Independent,1989,Technology,Conformist,Catholic,Student,Purple,70,High,2.0,Visa,Mexican
U1099,22.184862,-100.970535,True,Social drinker,Informal,Family,Public,Single,Independent,1989,Technology,Conformist,Catholic,Student,Purple,70,High,2.0,Cash,Mexican
U1100,18.879729,-99.067106,False,Casual drinker,Formal,Friends,Public,Single,Independent,1990,Eco friendly,Hard worker,Christian,Student,Black,40,Medium,1.65,Cash,Mexican
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Chinese
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Italian
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Doughnuts
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Afghan
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Mexican
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Burgers
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Latin_American
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Contemporary
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Cafe-Coffee_Shop
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Family
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Cafeteria
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Bar
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Australian
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Hot_Dogs
U1101,22.150891,-100.974891,False,Casual drinker,No preference,Friends,Car owner,Single,Independent,1988,Eco friendly,Hunter ostentatious,Catholic,Student,White,50,Low,1.69,Cash,Diner
U1102,22.137131,-100.941151,False,Social drinker,No preference,Friends,On foot,Single,Independent,1989,Eco friendly,Conformist,Atheist,Student,Black,90,Low,1.78,Cash,Pizzeria
U1103,23.752265,-99.16859,False,Abstemious,Formal,Friends,Public,Single,Independent,1989,Technology,Hard worker,Jewish,Professional,Green,120,Medium,1.9,Bank debit cards,Mexican
U1103,23.752265,-99.16859,False,Abstemious,Formal,Friends,Public,Single,Independent,1989,Technology,Hard worker,Jewish,Professional,Green,120,Medium,1.9,Cash,Mexican
U1104,22.149005,-100.978153,True,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Technology,Hunter ostentatious,Catholic,Student,Blue,75,Medium,1.71,Cash,Italian
U1104,22.149005,-100.978153,True,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Technology,Hunter ostentatious,Catholic,Student,Blue,75,Medium,1.71,Visa,Italian
U1105,22.120019,-100.950991,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Hard worker,Christian,Student,Green,40,Medium,1.74,Cash,Cafeteria
U1106,18.927072,-99.173584,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1930,Technology,Hard worker,Catholic,Professional,Blue,65,Medium,1.71,Cash,Barbecue
U1106,18.927072,-99.173584,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1930,Technology,Hard worker,Catholic,Professional,Blue,65,Medium,1.71,Bank debit cards,Barbecue
U1107,23.742409,-99.171889,False,Abstemious,No preference,Friends,Car owner,Single,Independent,1989,Variety,Hard worker,Catholic,Professional,Blue,87,High,1.79,Cash,Mexican
U1107,23.742409,-99.171889,False,Abstemious,No preference,Friends,Car owner,Single,Independent,1989,Variety,Hard worker,Catholic,Professional,Blue,87,High,1.79,Bank debit cards,Mexican
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Cafe-Coffee_Shop
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Cafe-Coffee_Shop
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Cafe-Coffee_Shop
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Sushi
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Sushi
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Sushi
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Latin_American
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Latin_American
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Latin_American
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Deli-Sandwiches
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Deli-Sandwiches
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Deli-Sandwiches
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Mexican
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Mexican
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Mexican
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Hot_Dogs
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Hot_Dogs
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Hot_Dogs
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,American
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,American
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,American
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Fast_Food
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Fast_Food
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Fast_Food
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Burgers
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Burgers
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Burgers
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Asian
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Asian
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Asian
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Pizzeria
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Pizzeria
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Pizzeria
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Chinese
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Chinese
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Chinese
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Dessert-Ice_Cream
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Dessert-Ice_Cream
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Dessert-Ice_Cream
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Cafeteria
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Cafeteria
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Cafeteria
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Japanese
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Japanese
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Japanese
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Game
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Game
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Game
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Family
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Family
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Family
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Seafood
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Cash,Seafood
U1108,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Visa,Seafood
U1109,22.303308,-101.05468,False,Abstemious,Formal,Solitary,Public,Single,Independent,1989,Eco friendly,Thrifty protector,Catholic,Student,Blue,57,Low,1.72,Cash,Mexican
U1110,18.871678,-99.183263,False,Abstemious,No preference,Family,Car owner,Single,Independent,1993,Variety,Thrifty protector,Catholic,Student,Red,85,Medium,1.75,Cash,Mexican
U1111,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,None,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
U1112,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,None,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
U1113,22.137343,-100.913935,False,Casual drinker,Formal,Family,Public,Single,Independent,1990,None,Thrifty protector,Catholic,Student,Blue,75,Medium,1.73,Cash,Burgers
U1113,22.137343,-100.913935,False,Casual drinker,Formal,Family,Public,Single,Independent,1990,None,Thrifty protector,Catholic,Student,Blue,75,Medium,1.73,Visa,Burgers
U1114,22.177726,-101.014094,False,Abstemious,No preference,Family,On foot,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,58,Medium,1.68,Cash,Mexican
U1115,22.138127,-100.920512,True,Social drinker,Elegant,Friends,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Green,76,Low,1.76,Cash,Regional
U1116,22.156469,-100.98554,False,Social drinker,Formal,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,40,Medium,1.71,Visa,Mexican
U1116,22.156469,-100.98554,False,Social drinker,Formal,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,40,Medium,1.71,Bank debit cards,Mexican
U1116,22.156469,-100.98554,False,Social drinker,Formal,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,40,Medium,1.71,Cash,Mexican
U1117,18.875641,-99.220737,False,Abstemious,No preference,Friends,Public,Single,Independent,1982,Technology,Thrifty protector,Catholic,Professional,Blue,58,Medium,1.6,Cash,Turkish
U1117,18.875641,-99.220737,False,Abstemious,No preference,Friends,Public,Single,Independent,1982,Technology,Thrifty protector,Catholic,Professional,Blue,58,Medium,1.6,Bank debit cards,Turkish
U1118,18.940062,-99.228172,True,Casual drinker,Informal,Friends,Public,Single,Independent,1987,Technology,Thrifty protector,Atheist,Student,Black,60,Medium,1.68,Cash,Pizzeria
U1119,18.96479,-99.260017,False,Abstemious,Formal,Family,Public,Single,Independent,1992,Eco friendly,Thrifty protector,Catholic,Student,Blue,68,Medium,1.68,Cash,Mexican
U1120,22.121857,-100.904279,False,Abstemious,Informal,Friends,Public,Single,Independent,1930,Variety,Hard worker,Atheist,Student,Green,47,Low,1.57,Cash,Mexican
U1121,18.871674,-99.183253,False,Social drinker,No preference,Family,Public,Married,Independent,1987,Variety,Thrifty protector,Catholic,Others,Black,90,Medium,1.6,Bank debit cards,Mexican
U1121,18.871674,-99.183253,False,Social drinker,No preference,Family,Public,Married,Independent,1987,Variety,Thrifty protector,Catholic,Others,Black,90,Medium,1.6,Cash,Mexican
U1123,23.753112,-99.168567,False,Abstemious,Informal,Family,Public,Single,Independent,1987,Technology,Hard worker,Catholic,Student,Green,110,Medium,1.75,Cash,Mexican
U1124,22.137072,-100.918865,False,Casual drinker,Informal,Friends,Public,Single,Independent,1991,None,Hard worker,Catholic,Student,Blue,51,Low,1.2,Cash,Mexican
U1125,22.19204,-100.956935,False,Casual drinker,Formal,Friends,Public,Single,Independent,1990,Technology,Hard worker,Catholic,Student,White,57,Low,1.67,Cash,Mexican
U1126,22.15421,-100.942233,False,Casual drinker,Formal,Friends,On foot,Single,Independent,1990,Technology,Hard worker,Catholic,Student,Purple,65,Low,1.63,Cash,Mexican
U1127,18.943935,-99.206532,False,Abstemious,No preference,Solitary,Public,Single,Independent,1992,Variety,Hard worker,Catholic,Student,Black,65,Low,1.76,Cash,Mexican
U1128,22.187236,-100.994213,False,Casual drinker,No preference,Friends,Public,Single,Independent,1986,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Cafeteria
U1128,22.187236,-100.994213,False,Casual drinker,No preference,Friends,Public,Single,Independent,1986,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Hot_Dogs
U1128,22.187236,-100.994213,False,Casual drinker,No preference,Friends,Public,Single,Independent,1986,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Pizzeria
U1128,22.187236,-100.994213,False,Casual drinker,No preference,Friends,Public,Single,Independent,1986,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Mexican
U1129,23.728798,-99.134047,False,Casual drinker,No preference,Friends,Public,Single,Independent,1989,Variety,Thrifty protector,Atheist,Student,Purple,69,Low,1.69,Cash,Mexican
U1131,22.138245,-100.910948,True,Social drinker,No preference,Friends,Car owner,Married,Kids,1990,Eco friendly,Hard worker,Atheist,Student,Black,90,Medium,1.8,Cash,Mexican
U1132,22.15,-100.983,False,Casual drinker,Informal,Solitary,Public,Single,Kids,1991,None,Hard worker,Atheist,Student,Blue,55,Medium,1.6,Cash,Mexican
U1133,18.886698,-99.114979,False,Abstemious,No preference,Family,Car owner,Single,Independent,1991,None,Hard worker,Atheist,Student,Orange,60,Medium,1.57,Cash,Mexican
U1133,18.886698,-99.114979,False,Abstemious,No preference,Family,Car owner,Single,Independent,1991,None,Hard worker,Atheist,Student,Orange,60,Medium,1.57,Bank debit cards,Mexican
U1134,22.149654,-100.99861,False,Casual drinker,No preference,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Black,52,Medium,1.65,Cash,Mexican
U1135,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Organic-Healthy
U1135,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Steaks
U1135,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Middle_Eastern
U1135,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Mediterranean
U1135,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,British
U1135,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Austrian
U1135,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Israeli
